"";"ID.x";"PROLIFIC_PID";"dummy_informedconsent.x";"commCheck.x";"R1";"R2";"R3";"R4";"R5";"meta.userAgent.x";"meta.platform.x";"meta.language.x";"meta.locale.x";"meta.timeZone.x";"meta.timezoneOffset.x";"meta.screen_width.x";"meta.screen_height.x";"meta.scroll_width.x";"meta.scroll_height.x";"meta.window_innerWidth.x";"meta.window_innerHeight.x";"meta.devicePixelRatio.x";"CMQ-02";"CMQ-03";"CMQ-01";"CMQ-04";"CMQ-05";"affImgAffect-R3";"affImgAffect-R2";"affImgAffect-R1";"affImgAffect-R4";"affImgAffect-R5";"CRKQ-05s";"CRKQ-04s";"CRKQ-03s";"CRKQ-03ccc";"CRKQ-05fopr";"CRKQ-02fop";"CRKQ-02ccc";"CRKQ-02s";"CRKQ-03fopr";"CRKQ-01s";"CRKQ-07s";"CRKQ-04fopr";"CRKQ-06s";"CRKQ-04ccc";"CRKQ-01ccc";"CRKQ-01fop";"CCSQ-03ts";"CCSQ-01isr";"CCSQ-02asr";"CCSQ-01as";"CCSQ-03rs";"CCSQ-03as";"CCSQ-02rs";"CCSQ-03isr";"CCSQ-02is";"CCSQ-01rs";"CCSQ-01ts";"CCSQ-02tsr";"GCB-03gm";"GCB-03mg";"GCB-03pw";"GCB-01gm";"GCB-02mg";"GCB-01mg";"GCB-03et";"GCB-03ci";"GCB-02ci";"GCB-01pw";"GCB-01ci";"GCB-02gm";"GCB-02pw";"GCB-01et";"GCB-02et";"feedback_critic.x";"politicalParty";"country.x";"total_min";"socio_age";"socio_sex";"socio_ethnicity";"socio_student";"socio_employment";"total_min_prolific";"mean_affImg";"mean_GCB";"mean_CMQ";"mean_CRKQ";"mean_CCSQ";"fc_CMQ";"fc_GCBci";"fc_GCBet";"fc_GCBgm";"fc_GCBmg";"fc_GCBpw";"fc_CRKQccc";"fc_CRKQfop";"fc_CRKQs";"fc_CCSQ";"classes_conspiracy";"countryParty";"Biospheric-1biospheric";"Biospheric-2biospheric";"Biospheric-3biospheric";"Biospheric-4biospheric";"commCheck.y";"concernClimate1";"concernClimate2";"dummy_informedconsent.y";"education";"feedback_critic.y";"ID.y";"lrscale";"mean_BiosphericValues";"mean_CCCprobability";"mean_CET";"mean_PolicyItems";"mean_RiskPerception";"meta.devicePixelRatio.y";"meta.language.y";"meta.locale.y";"meta.platform.y";"meta.screen_height.y";"meta.screen_width.y";"meta.scroll_height.y";"meta.scroll_width.y";"meta.timeZone.y";"meta.timezoneOffset.y";"meta.userAgent.y";"meta.window_innerHeight.y";"meta.window_innerWidth.y";"policyItems-1";"policyItems-2";"policyItems-3";"policyItems-4";"policyItems-5";"policyItems-6";"policyItems-7";"policyItems-8";"probabilityClimate1";"probabilityClimate2";"Risk-1riskProb";"Risk-2riskProb";"Risk-3riskProb";"Risk-4riskProb";"rlgdgr";"country.y";"CAM_ID";"participantCAM";"mean_valence_macro";"mean_valence_normed_macro";"density_macro";"transitivity_macro";"centr_degree_macro";"centr_clo_macro";"centr_betw_macro";"centr_eigen_macro";"meanDistance_directed_macro";"meanDistance_undirected_macro";"diameter_weighted_undirected_macro";"diameter_unweighted_undirected_macro";"diameter_unweighted_directed_macro";"num_nodes_macro";"num_nodes_pos_macro";"num_nodes_neg_macro";"num_nodes_neut_macro";"num_nodes_ambi_macro";"num_edges_macro";"num_edges_solid_macro";"num_edges_dashed_macro";"num_edges_invaliddashed_macro";"meanWeightEdges_macro";"reciprocity_macro";"assortativity_valence_macro";"assortativityDegree_macro";"degreetot_micro_ClimateChange";"valence_micro_ClimateChange";"centr_clo_micro_ClimateChange";"transitivity_micro_ClimateChange"
"234";245;"644f255ec4f58fe559261911";1;1;"bogus";"democrats";"fake";"scientist";"biden";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/New_York";300;1366;768;1366;435;1366;619;1;11;11;11;11;11;1;1;1;1;1;5;6;5;2;5;3;3;6;6;6;5;5;6;2;2;6;6;5;3;6;5;6;4;5;6;4;7;5;4;5;3;4;5;5;4;5;4;5;5;4;3;3;4;"Study was fine as is.";"Republican";"USA";8,60043891666671;65;"Male";"White";"No";"Not in paid work (e.g. homemaker', 'retired or disabled)";8,78333333333333;1;4,2;11;5,33333333333333;5,16666666666667;3.72429870965798;1,97641102118067;1,48796606987484;1,50580922886726;2,63952755115966;1,56696198651808;-2,87601030980779;1,80864507944586;2,9852415657691;2,86996312462236;3;"Republican";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"235";246;"6132542039ead71f30971bd6";1;1;"weather and how to control it";"warming temperatures";"disaster storms";"global warming";NA;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/New_York";300;1536;864;1536;436;1536;707;1,25;11;9;11;10;11;1;1;5;2;NA;4;6;6;4;2;4;4;5;3;5;4;3;6;5;5;4;5;2;1;4;5;5;3;1;5;3;5;2;5;4;4;5;4;5;5;4;4;5;4;5;5;5;5;"Enjoyed the study!";"Republican";"USA";5,1067674999857;43;"Male";"White";"No";"Full-Time";5,25;2,25;4,6;10,4;4,33333333333333;3,41666666666667;3.3291062465155;1,19021247184703;2,81029115533399;2,51142690052079;1,96142333439106;2,49330041661426;-0,425289182975674;-0,436444530184862;2,42399913738859;1,10655885903722;3;"Republican";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"236";247;"63d698af12a4d488c5fdf05a";1;1;"hot";NA;NA;NA;NA;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/New_York";300;1920;1080;1920;435;1920;923;1;11;3;8;7;7;NA;NA;4;NA;NA;6;5;4;1;6;6;4;5;6;6;4;4;4;2;4;5;4;6;5;6;4;4;2;6;7;2;6;5;5;3;4;4;3;4;3;5;4;4;4;4;2;2;4;NA;"Republican";"USA";9,85744146666666;36;"Male";"White";"No";"Unemployed (and job seeking)";10,5;4;3,66666666666667;7,2;5,08333333333333;4,75;0.826920535801631;1,52939694220409;0,810764482920842;1,86099661744679;0,948008279992478;1,21267739150147;-2,31925031253544;1,7783475536754;2,48760707226683;2,9325926450414;3;"Republican";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"237";248;"65396e0fea695094030f508b";1;1;"Interesting";NA;NA;NA;NA;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/Chicago";360;1366;768;1366;435;1366;643;1;8;8;8;4;7;NA;NA;4;NA;NA;4;4;2;3;4;3;3;4;5;4;3;4;4;3;3;4;6;4;4;5;5;6;5;4;6;4;5;3;3;4;4;4;4;2;4;4;2;4;4;2;4;3;4;NA;"Republican";"USA";16,7795005666595;63;"Female";"White";"No";"Part-Time";17,2833333333333;4;3,46666666666667;7;3,75;4,75;0.550555209745461;0,703732702058509;1,48796606987484;0,514193995344935;0,955490821501067;1,80393626690433;-2,08685318452425;0,788407965654736;1,07245378716675;2,43881832014111;3;"Republican";6;6;6;6;1;2;2;1;"master";"Very interestng study; was quite enjoyable and thought provoking. Format was easily understood.";5;"5";6;2;0,8;2,125;2;1;"en-US";"en-US";"Win32";768;1366;435;1366;"America/Chicago";360;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";643;1366;4;2;2;1;3;2;1;2;2;2;2;2;2;2;"10";"USA";"65396e0fea695094030f508b";"65396e0fea695094030f508b";-1;-0,384615384615385;0,0833333333333333;0,136363636363636;0,135416666666667;0,539124231229494;0,756313131313131;0,681843280772464;1,84375;2,65384615384615;4;4;3;13;3;8;2;0;13;13;0;1;1;0;-0,25;-0,177993527508091;5;0;1;0
"238";249;"606604f1ca47696cf97529c0";1;1;"weather";"science";"taxes";"politics";"wildlife";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0";"Win32";"en-US";"en-US";"America/New_York";300;2048;1152;1022;179;1022;1026;1,25;9;7;9;10;9;1;2;2;1;2;6;6;6;1;6;6;1;6;6;6;6;6;6;1;1;6;1;6;6;7;7;7;7;6;7;7;7;6;4;4;4;4;4;4;1;5;4;4;4;4;4;1;1;NA;"Republican";"USA";8,406568;38;"Male";"White";"No";NA;8,58333333333333;1,6;3,46666666666667;8,8;6;6,16666666666667;2.34660819699853;1,52939694220408;-1,04900607411381;1,50580922886726;1,62611249676106;1,80393626690432;-4,30995699730501;2,74757467848431;3,33929910268803;4,26972403182714;3;"Republican";2;2;2;2;1;1;1;1;"bachelor";"";2;"11";2;1,75;1;1;4;1,25;"en-US";"en-US";"Win32";1152;2048;179;1022;"America/New_York";300;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0";1026;1022;1;1;1;1;1;1;1;1;1;4;4;4;4;4;"11";"USA";"606604f1ca47696cf97529c0";"606604f1ca47696cf97529c0";-1,61538461538462;-0,461538461538462;0,0769230769230769;0;0,0972222222222222;0,504589757221336;0,712121212121212;0,686410023383348;2,88888888888889;6;10;4;2;13;3;9;1;0;12;9;3;0;2;0;0,218604651162793;-0,2;4;0;1;0
"239";251;"5f6e2f793c9b1032dbe72def";1;1;"disaster";NA;NA;NA;NA;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/Los_Angeles";480;1536;864;1920;435;1920;1080;1;8;5;11;7;9;NA;NA;2;NA;NA;2;4;2;5;2;3;6;1;3;2;2;2;3;6;5;3;2;0;1;4;2;3;1;1;2;3;5;1;3;4;4;1;4;3;2;5;3;3;4;2;4;4;2;"n/a";"Republican";"USA";6,9267683332777;43;"Male";"White";NA;NA;7,86666666666667;2;3,2;8;2,41666666666667;2,08333333333333;1.69192157756593;1,28615705730982;0,630819789442542;-0,482455086462886;1,29080165913106;1,41020155489582;0,771902381376106;-1,02499339731176;-0,431642133494187;-0,284380817854736;3;"Republican";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"240";253;"5b0319e68d753d0001cc75c7";1;1;"Hurricanes";"Wildfires";"Heat";"Rain";"Drought";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/New_York";300;1920;1080;1920;435;1920;919;1;9;3;7;2;2;3;1;2;5;1;2;4;2;5;4;4;5;1;3;2;2;4;2;5;4;4;1;1;0;1;1;2;1;1;1;3;1;1;1;1;1;2;1;1;3;4;3;2;2;1;1;1;2;NA;"Republican";"USA";5,43396956666671;50;"Female";"White";"No";"Full-Time";5,56666666666667;2,4;1,73333333333333;4,6;2,83333333333333;1,16666666666667;-1.66689849503801;0,0529444289995989;-0,121981735992256;-1,17882742549072;-1,4141326664347;-0,875660134296929;-0,100504494888926;0,598107619204676;-0,522357243780322;-1,08008125814436;1;"Republican";6;6;8;2;1;6;6;1;"phd";"";15;"8";5,5;5;1;4,125;5,25;1;"en-US";"en-US";"Win32";1080;1920;435;1920;"America/New_York";300;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";919;1920;7;3;7;1;7;2;2;4;2;6;6;4;5;6;"11";"USA";"5b0319e68d753d0001cc75c7";"5b0319e68d753d0001cc75c7";-0,235294117647059;-0,117647058823529;0,0625;0,0535714285714286;0,265625;0,663995039526954;0,880208333333333;0,793045572864629;4,05882352941176;5,63235294117647;12;4;3;17;6;8;3;0;17;8;9;2;2,11764705882353;0;-0,349551856594112;-0,521643433602348;10;0;1;0
"241";254;"653fc352c624ab8543d4e2ff";1;1;"extinction";"Destruction";"sadness";"future";"cost";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/Chicago";360;3440;1440;3440;435;3440;1279;1;7;5;6;3;6;2;1;1;2;2;2;4;4;5;2;3;6;3;3;3;3;2;2;6;6;4;5;1;2;3;2;2;2;1;3;2;4;2;2;2;3;3;1;2;3;3;3;3;2;2;1;2;3;"None interested in the outcome of this study.";"Republican";"USA";9,6069560499994;46;"Male";"White";"No";"Full-Time";9,78333333333333;1,6;2,33333333333333;5,4;2,91666666666667;2,41666666666667;-0.434059738286485;-0,28624004135745;0,523141762512893;-0,17320975383719;-0,693451804467549;0,188233687098213;1,00865750452154;-0,94930244243984;0,409698226608124;0,103598585340123;2;"Republican";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"242";255;"5bdfb648484288000130dad0";1;1;"democrats";"environmentalist";"global warming";NA;NA;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/Los_Angeles";480;1366;768;1366;435;1366;643;1;6;11;6;6;6;1;1;1;NA;NA;6;6;6;1;6;1;1;6;6;6;6;6;1;1;1;1;7;6;6;4;7;7;7;6;7;1;7;6;3;1;3;1;1;1;1;1;1;1;1;1;1;1;1;"no.";"Republican";"USA";4,5952214833333;31;"Male";"White";"No";"Full-Time";5,88333333333333;1;1,26666666666667;7;4,75;5,91666666666667;0.708383557564238;-1,89810283083666;-1,0490060741138;-0,800669008934287;-1,4141326664347;-0,599235736918797;-4,309956997305;2,03867076769233;2,88572355125734;3,81432387584344;1;"Republican";2;7;2;7;1;1;1;1;"highschool";"I had a lot of issues while completing the study but was able to record how I feel and complete but had to switch browsers to complete thanks for letting take part and share my opinion.";18;"11";4,5;1,75;1;1,375;1;1;"en-US";"en-US";"Win32";768;1366;435;1318;"America/Los_Angeles";480;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0";646;1318;4;1;1;1;1;1;1;1;4;1;1;1;1;1;"10";"USA";"5bdfb648484288000130dad0";"5bdfb648484288000130dad0";-2,07692307692308;-0,692307692307692;0,0961538461538461;0;0,166666666666667;0,418145035551371;0,54648569023569;0,672849781702704;4,30769230769231;5,48717948717949;12;5;4;13;1;10;0;2;15;4;11;11;2,33333333333333;0;0,395973154362416;-0,384615384615385;6;-3;1;0
"243";256;"59296fb2e8a7ff000163f033";1;1;"danger";"happening";"hostile";"now";"threat";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/New_York";300;1536;864;814;436;814;706;1,25;2;2;2;2;2;3;3;3;3;3;5;3;2;5;2;2;5;3;2;2;5;2;2;5;5;2;2;1;1;3;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;"Republican";"USA";20,6964827833325;39;"Male";"White";"No";"Full-Time";20,9833333333333;3;2;2;2,66666666666667;1,75;-2.55412393655742;-0,86866439660876;-0,0841817667518564;-0,505426114439797;-0,400717612036113;-0,244951141902182;0,136250628256509;-1,29496926633842;0,420848793251142;-0,401718760107198;1;"Republican";8;8;8;8;1;5;4;1;"bachelor";"";10;"7";8;5;1;6;6;1,25;"en-US";"en-US";"Win32";864;1536;436;1536;"America/New_York";300;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";730;1536;6;6;6;6;6;6;6;6;5;6;6;6;6;6;"1";"USA";"59296fb2e8a7ff000163f033";"59296fb2e8a7ff000163f033";-0,4;-0,333333333333333;0,0714285714285714;0,103448275862069;0,114795918367347;0,463850940017988;0,689167974882261;0,691973782751383;1,375;2,78095238095238;5;5;2;15;5;10;0;0;15;15;0;0;1;0;0,440993788819874;-0,258561643835616;5;-2;1;0
"244";257;"636581a08eab842daa28f00a";1;1;"fine";"ok";"scary";"ozone";"ice";"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36";"Linux x86_64";"en-US";"en-US";"America/Chicago";360;1366;768;1366;435;1366;612;1;9;10;7;9;8;2;5;6;3;3;5;5;4;4;2;5;6;5;1;5;5;3;5;4;4;4;4;1;2;5;5;4;5;2;6;5;5;1;3;4;3;4;5;4;5;5;3;5;4;4;4;3;4;NA;"Republican";"USA";3,09089469999772;32;"Male";"White";"No";"Full-Time";3,36666666666667;3,8;4;8,6;4,08333333333333;3,75;1.97164425750775;1,28615705730982;1,80766687873164;1,15062184028775;1,9188466891925;1,86259142421951;-0,330511715920206;-0,626744876634918;2,25577305175564;1,38133313792691;3;"Republican";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"245";258;"63251e479509813fab713ad2";1;1;"overblown";"natural";"liberal";"temporary";"crazy";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0";"Win32";"en-US";"en-US";"America/Los_Angeles";480;1372;772;1324;435;1324;669;1,39999997615814;8;5;4;5;4;4;5;3;7;1;6;6;5;1;6;1;1;6;3;6;6;6;5;2;3;4;2;6;6;7;7;1;6;6;7;3;6;4;2;2;2;2;2;2;2;2;2;4;2;2;2;2;2;NA;"Republican";"USA";11,369515633321;39;"Male";"White";"No";"Full-Time";12,0833333333333;4;2,13333333333333;5,2;5;5,08333333333333;-0.685609552443108;-0,86866439660876;-0,0841817667518561;-0,505426114439796;-0,400717612036113;0,542518282114833;-3,52318977900137;1,88115837170329;3,13138989340186;3,55228016904281;2;"Republican";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"246";259;"60bd28cc95ab27d4f4f6ada3";1;1;"overblown";NA;NA;NA;NA;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0";"Win32";"en-US";"en-US";"America/New_York";300;2400;1350;2385;179;2385;1156;0,8;8;10;2;2;2;NA;NA;2;NA;NA;6;6;4;1;6;4;2;5;5;6;5;5;1;1;2;1;2;6;6;7;7;7;7;6;7;5;7;6;2;2;2;2;2;2;4;4;2;2;2;2;2;2;4;NA;"Republican";"USA";3,945047;56;"Male";"White";"No";"Full-Time";4,81666666666667;2;2,4;4,8;4,5;6,08333333333333;-1.53996348847778;-0,190295455894664;1,13046529177765;-0,505426114439792;-0,40071761203611;-0,24495114190218;-3,75080709305274;1,661977077715;2,39524117033055;4,21312124800693;2;"Republican";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"247";260;"5d8a64630ffb9c001746ca2c";1;1;"Fraud";"Exaggerate";"Science";"truth";"Facts";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/Los_Angeles";480;1920;1080;1217;435;1217;770;1;11;11;11;11;11;6;3;2;6;6;6;5;4;2;4;4;3;6;5;6;3;3;4;2;2;5;6;5;5;6;4;4;2;5;7;2;7;5;5;5;4;5;5;5;4;5;5;4;5;4;4;5;5;"None";"Republican";"USA";11,4092993000052;64;"Male";"Asian";"No";"Full-Time";11,65;4,6;4,66666666666667;11;4,58333333333333;4,83333333333333;3.72429870965798;2,21965090607493;2,49059034647719;2,19321297804938;2,63952755115965;1,80393626690432;-2,8760103098078;0,483420662844639;2,54411482788053;2,83353188754224;3;"Republican";7;7;7;7;1;1;1;1;"highschool";"";33;"10";7;1,25;1;2,625;1,75;1;"en-US";"en-US";"Win32";1080;1920;435;922;"America/Los_Angeles";480;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";889;922;6;1;2;1;5;1;1;4;1;2;2;2;1;2;"1";"USA";"5d8a64630ffb9c001746ca2c";"5d8a64630ffb9c001746ca2c";-1,30769230769231;-0,769230769230769;0,108974358974359;0,3125;0,197916666666667;0,542470199444497;0,509469696969697;0,685615553323878;2,8;3,32051282051282;7;4;4;13;1;11;0;1;17;16;1;1;1,41176470588235;0;-0,152542372881355;-0,241408934707904;7;0;1;0,238095238095238
"248";261;"62dc177e02f82aabb20aebc2";1;1;"clouds";"boondoggle";"flooding";"glacier";"polar bear";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/Chicago";360;1366;768;1366;435;1366;651;1;7;2;2;2;2;1;1;4;2;2;4;5;4;2;5;5;4;4;5;4;3;5;4;4;4;5;3;2;3;4;5;5;2;2;4;3;5;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;NA;"Republican";"USA";7,89473760000556;63;"Female";"White";"No";"Other";8,26666666666667;2;1,06666666666667;3;4,41666666666667;3,33333333333333;-2.33845346867377;-1,55891836047961;-1,0490060741138;-1,51104378609333;-1,4141326664347;-1,26939484630543;-1,45359133838456;1,73693869227863;1,38682820043245;1,16126317125067;1;"Republican";6;7;7;6;1;3;1;1;"master";"";38;"10";6,5;2,25;0,64;3,375;4;1;"en-US";"en-US";"Win32";768;1366;435;1366;"America/Chicago";360;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";641;1366;5;1;4;4;4;4;1;4;1;4;5;5;1;5;"11";"USA";"62dc177e02f82aabb20aebc2";"62dc177e02f82aabb20aebc2";-1,75;-0,583333333333333;0,0833333333333333;0;0,206611570247934;0,598768510900864;0,793388429752066;0,738759215423189;1,72;2,45454545454545;4;4;3;12;1;8;0;3;11;11;0;0;1;0;-0,12820512820513;-0,431818181818182;6;0;1;0
"249";262;"63dd3dd2593c92be97d8dbde";1;1;"Unimportant";"Expensive";"China";"Outrage";"Fake";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"en-US";"en-US";"America/Los_Angeles";480;1920;1080;1920;435;1920;931;1;2;2;2;2;2;1;1;3;1;1;6;6;6;1;6;5;1;6;6;6;6;6;6;1;1;5;7;6;6;7;7;7;7;6;7;7;7;6;2;2;2;2;2;1;5;1;1;2;1;2;2;1;1;NA;"Republican";"USA";4,89757968333155;20;"Male";"Asian";"No";"Unemployed (and job seeking)";5,03333333333333;1,4;1,8;2;5,83333333333333;6,66666666666667;-2.55412393655742;-1,89810283083666;0,229797161313393;-0,505426114439795;-0,736028449666113;-0,244951141902181;-4,30995699730501;2,60579389632592;3,33929910268803;4,36498293397291;1;"Republican";5;4;5;4;1;1;1;1;"no";"No I do not have any issues with this study. ";1;"11";4,5;1,75;1;2,25;2;1;"en-US";"en-US";"Win32";1080;1920;435;1920;"America/Los_Angeles";480;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";963;1920;5;1;3;1;3;1;1;3;2;3;2;2;2;2;"9";"USA";"63dd3dd2593c92be97d8dbde";"63dd3dd2593c92be97d8dbde";-0,769230769230769;-0,307692307692308;0,134615384615385;0,508474576271186;0,170138888888889;0,321449152605339;0,397306397306397;0,664614595490462;3,475;4,66666666666667;10;4;3;13;3;7;1;2;21;21;0;0;2,47619047619048;0;0,167400881057269;-0,301731996353691;2;0;0,869565217391304;0
